,OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,GarageYrBlt,GarageCars,GarageArea,SalePrice,ExterQual_TA,Foundation_PConc,BsmtQual_Ex,KitchenQual_Ex,KitchenQual_TA
1257,5,1922,1950,864,864,864,1,4,,0,0,99900,True,True,False,False,True
1258,7,2005,2005,856,1166,1166,2,5,2005.0,2,400,190000,False,True,False,False,False
1259,6,1969,1969,1054,1054,1054,1,6,1969.0,2,460,151000,True,False,False,False,True
1260,6,1999,1999,841,892,1675,2,7,1999.0,2,502,181000,True,True,False,False,True
1261,5,1956,1956,1050,1050,1050,1,5,1956.0,1,338,128900,True,False,False,False,True
1262,4,1957,1989,1104,1104,1788,1,8,1957.0,1,304,161500,True,False,False,False,True
1263,6,1919,1950,764,1060,1824,1,8,1940.0,2,520,180500,True,True,False,False,True
1264,6,1998,1999,1405,1337,1337,2,5,1998.0,2,511,181000,False,True,False,False,False
1265,7,1999,1999,691,713,1452,2,6,1999.0,2,506,183900,False,True,False,False,False
1266,7,1910,1950,925,964,1889,1,9,1960.0,1,308,122000,False,False,False,False,True
1267,9,2008,2009,2002,2018,2018,2,10,2009.0,3,746,378500,False,True,True,True,False
1268,8,1935,1997,728,1968,3447,3,11,1982.0,3,1014,381000,True,False,False,False,False
1269,5,1958,1958,874,874,1524,1,7,1958.0,1,315,144000,True,False,False,False,True
1270,7,1979,1979,1332,1332,1524,0,4,1979.0,2,586,260000,False,True,False,False,False
1271,6,1968,1968,1489,1489,1489,2,7,1968.0,2,462,185750,True,False,False,False,False
1272,5,1965,1965,935,935,935,1,5,1965.0,1,288,137000,True,False,False,False,True
1273,6,1959,2006,1019,1357,1357,1,5,1959.0,1,312,177000,True,False,False,True,False
1274,5,1910,2003,661,661,1250,2,8,1985.0,2,552,139000,True,True,False,False,True
1275,5,1948,1950,928,928,1920,2,10,1948.0,2,400,137000,True,False,False,False,True
1276,6,1972,1972,723,735,1395,1,6,1972.0,2,497,162000,True,False,False,False,True
1277,6,1967,1976,1680,1724,1724,1,7,1967.0,2,480,197900,True,False,False,False,True
1278,8,2002,2002,1128,1128,2031,2,7,2002.0,2,577,237000,False,True,False,False,False
1279,4,1920,1950,698,698,1128,1,6,1980.0,2,528,68400,True,False,False,False,True
1280,7,2002,2002,1573,1573,1573,2,6,2002.0,2,544,227000,False,True,False,False,False
1281,7,1990,1990,1309,1339,1339,2,6,1990.0,2,484,180000,True,False,False,False,True
1282,5,1977,2008,1040,1040,1040,2,5,1977.0,2,484,150500,True,False,False,False,False
1283,6,1971,1971,912,912,1824,2,8,,0,0,139000,True,False,False,False,True
1284,6,1919,1990,804,1699,2447,2,10,1969.0,1,336,169000,True,True,False,False,False
1285,6,1939,1950,780,825,1412,1,6,1939.0,1,280,132500,True,False,False,False,True
1286,6,1963,1963,1328,1328,1328,1,6,1963.0,2,528,143000,True,False,False,False,True
1287,5,1964,1964,1624,1582,1582,2,7,1964.0,2,390,190000,True,False,False,False,True
1288,8,2000,2000,1501,1659,1659,2,5,2000.0,2,499,278000,False,True,False,True,False
1289,8,2006,2006,1085,1120,1970,2,8,2006.0,3,753,281000,False,True,False,True,False
1290,5,1964,1964,1152,1152,1152,1,6,1964.0,2,484,180500,True,True,False,False,True
1291,5,1972,1972,630,630,1302,2,6,1972.0,1,264,119500,True,False,False,False,True
1292,5,1892,1965,994,1378,2372,2,11,1985.0,1,432,107500,True,False,False,False,True
1293,7,1976,1976,832,832,1664,2,8,1976.0,2,528,162900,True,True,False,False,True
1294,5,1955,1990,864,864,864,1,5,1957.0,2,572,115000,True,False,False,False,True
1295,5,1968,1968,1052,1052,1052,1,5,1968.0,1,288,138500,True,False,False,False,True
1296,5,1963,1963,1120,1128,1128,2,6,1963.0,2,525,155000,True,False,False,False,True
1297,6,2005,2006,547,1072,1072,2,5,2005.0,2,525,140000,True,True,False,False,True
1298,10,2008,2008,6110,4692,5642,2,12,2008.0,2,1418,160000,False,True,True,True,False
1299,5,1959,1994,1246,1246,1246,1,6,1959.0,1,305,154000,True,False,False,False,False
1300,7,1999,1999,978,1005,1983,2,9,1999.0,2,490,225000,False,True,False,False,False
1301,6,1942,1950,771,753,1494,1,7,1942.0,1,213,177500,True,False,False,False,False
1302,8,1994,1994,1165,1203,2526,2,8,1994.0,3,844,290000,False,True,False,False,False
1303,7,2005,2005,1616,1616,1616,2,7,2005.0,3,834,232000,False,True,False,False,False
1304,7,2004,2004,976,976,1708,2,7,2004.0,2,380,130000,False,True,False,False,False
1305,9,2006,2007,1652,1652,1652,2,6,2006.0,2,840,325000,False,True,True,True,False
1306,7,2005,2006,1368,1368,1368,2,6,2005.0,2,474,202500,False,True,False,False,False
1307,5,1994,1995,990,990,990,1,5,2000.0,2,480,138000,True,True,False,False,True
1308,5,1948,2005,924,1122,1122,1,6,1948.0,2,528,147000,True,False,False,False,False
1309,6,1991,1991,1278,1294,1294,2,6,1991.0,2,496,179200,True,False,False,False,False
1310,7,1959,2002,1902,1902,1902,2,7,1959.0,2,567,335000,False,True,False,True,False
1311,7,2005,2007,1274,1274,1274,2,6,2005.0,2,508,203000,False,True,False,False,False
1312,8,1990,1990,1453,1453,2810,2,9,1990.0,2,750,302000,False,True,True,False,False
1313,9,1999,1999,1393,1422,2599,2,10,1999.0,3,779,333168,False,True,False,False,False
1314,4,1954,1954,948,948,948,1,5,1956.0,1,280,119000,True,False,False,False,True
1315,6,1969,1969,952,1092,2112,2,9,1969.0,2,576,206900,True,False,False,False,True
1316,8,2008,2008,1622,1630,1630,2,8,2008.0,3,860,295493,False,True,True,True,False
1317,7,2006,2007,1352,1352,1352,2,5,2006.0,2,466,208900,False,True,True,False,False
1318,8,2001,2002,1753,1787,1787,2,7,2001.0,3,748,275000,False,True,False,False,False
1319,4,1954,1954,864,948,948,1,5,1954.0,1,248,111000,True,True,False,False,True
1320,6,1957,1957,1478,1478,1478,1,6,1957.0,2,442,156500,True,False,False,False,True
1321,3,1949,1950,0,720,720,1,4,1955.0,1,287,72500,True,False,False,False,True
1322,7,1992,1992,750,1061,1923,2,8,1992.0,2,564,190000,False,True,False,False,False
1323,4,1940,1950,420,708,708,1,5,,0,0,82500,False,False,False,False,False
1324,8,2006,2007,1795,1795,1795,2,7,2007.0,3,895,147000,False,True,True,False,False
1325,4,1922,1950,796,796,796,1,5,,0,0,55000,True,False,False,False,True
1326,3,1931,2006,544,774,774,1,6,,0,0,79000,True,False,False,False,False
1327,5,1982,2008,816,816,816,1,5,1982.0,1,264,130500,False,False,False,False,False
1328,6,1920,1950,1510,1584,2792,2,8,1920.0,2,520,256000,False,False,False,False,True
1329,7,1998,1998,935,955,1632,2,8,1998.0,2,462,176500,True,True,False,False,True
1330,8,2006,2006,1588,1588,1588,2,7,2006.0,3,825,227000,False,True,False,False,False
1331,5,1976,1976,911,954,954,1,6,1976.0,2,576,132500,True,False,False,False,True
1332,4,1938,1958,816,816,816,1,3,1958.0,1,288,100000,True,False,False,False,True
1333,5,1938,1995,803,803,1360,1,6,1951.0,1,297,125500,True,False,False,False,False
1334,5,1970,1970,765,765,1365,1,7,1970.0,2,440,125000,True,False,False,False,True
1335,6,1977,1977,1350,1334,1334,2,6,1977.0,2,630,167900,True,False,False,False,True
1336,5,1973,1973,1656,1656,1656,2,8,1973.0,2,506,135000,True,False,False,False,True
1337,4,1941,1950,693,693,693,1,4,,0,0,52500,True,False,False,False,False
1338,7,2002,2002,916,920,1861,2,8,2002.0,2,492,200000,False,True,False,False,False
1339,5,1972,1972,864,864,864,1,5,1972.0,1,288,128500,True,False,False,False,True
1340,4,1971,1971,858,872,872,1,5,1974.0,4,480,123000,True,False,False,False,True
1341,6,2003,2004,1114,1114,1114,1,6,2004.0,2,576,155000,True,True,False,False,False
1342,8,2002,2002,1284,1284,2169,2,7,2002.0,2,647,228500,False,True,False,False,False
1343,6,1928,1950,896,1172,1913,1,9,1929.0,2,342,177000,True,False,False,False,True
1344,7,2006,2006,728,728,1456,2,8,2006.0,2,440,155835,False,True,False,False,False
1345,4,1920,1950,960,960,960,1,5,1997.0,1,308,108500,True,True,False,False,False
1346,7,1968,2003,1568,2156,2156,2,9,1968.0,2,508,262500,True,False,False,False,True
1347,8,2006,2007,1732,1776,1776,2,7,2006.0,3,712,283463,False,True,True,False,False
1348,7,1998,1998,1482,1494,1494,2,5,1998.0,2,514,215000,False,True,False,False,False
1349,8,1872,1987,684,938,2358,2,8,,0,0,122000,True,False,False,False,True
1350,5,1969,1969,1248,1338,2634,2,12,1969.0,4,968,200000,True,False,False,False,True
1351,6,1962,1962,858,858,1716,1,8,1962.0,2,490,171000,True,False,False,False,True
1352,6,1937,2000,698,786,1176,1,4,1999.0,2,624,134900,False,False,False,False,True
1353,8,1995,1996,2033,2053,3238,2,9,1996.0,3,666,410000,False,True,False,False,False
1354,7,2000,2000,992,992,1865,2,7,2000.0,3,839,235000,False,True,False,False,False
1355,7,1968,1992,570,1222,1920,3,8,1968.0,2,487,170000,True,False,False,False,False
1356,5,1966,1966,864,892,892,1,5,1966.0,1,264,110000,True,False,False,False,True
1357,5,1971,2008,1078,1078,1078,1,6,1971.0,2,500,149900,True,False,False,False,True
1358,6,2000,2000,756,769,1573,2,5,2000.0,2,440,177500,False,True,False,False,False
1359,9,2004,2005,1980,1980,1980,2,8,2004.0,3,770,315000,False,True,True,True,False
1360,5,1921,1998,612,990,2601,3,8,1998.0,2,621,189000,True,False,False,False,True
1361,7,2005,2005,1530,1530,1530,2,7,2005.0,2,430,260000,False,True,True,False,False
1362,4,1920,2007,715,1281,1738,2,7,1920.0,1,368,104900,True,False,False,False,True
1363,6,2006,2007,616,616,1412,2,6,2007.0,2,432,156932,True,True,False,False,False
1364,7,2005,2005,600,520,1200,2,4,2005.0,2,480,144152,False,True,False,False,False
1365,7,2000,2000,814,814,1674,2,7,2000.0,2,663,216000,False,True,False,False,False
1366,7,1999,1999,873,882,1790,2,7,1999.0,2,588,193000,False,True,False,False,False
1367,5,1977,1977,757,925,1475,2,6,1977.0,1,336,127000,True,True,False,False,True
1368,6,2003,2004,848,848,848,1,4,2003.0,2,420,144000,False,True,False,False,False
1369,8,2003,2003,1657,1668,1668,2,8,2003.0,2,502,232000,False,True,False,False,False
1370,4,1920,1950,840,840,1374,1,6,1967.0,1,338,105000,False,True,False,False,True
1371,6,1955,1996,992,1661,1661,1,8,1955.0,1,377,165500,True,False,False,False,False
1372,7,1998,1998,1108,1108,2097,2,8,1998.0,2,583,274300,True,True,False,False,False
1373,10,2001,2002,2633,2633,2633,2,8,2001.0,3,804,466500,False,True,True,True,False
1374,7,2005,2005,1026,1026,1958,2,9,2005.0,3,936,250000,False,True,False,False,False
1375,8,2007,2007,1571,1571,1571,2,7,2007.0,3,722,239000,False,True,False,False,False
1376,6,1930,1950,768,790,790,1,4,1925.0,1,160,91000,True,False,False,False,True
1377,5,1941,1960,984,984,1604,2,6,1977.0,2,660,117000,True,False,False,False,True
1378,6,1973,1973,483,483,987,1,5,1973.0,1,264,83000,True,False,False,False,True
1379,5,2006,2007,384,754,1394,2,7,2007.0,2,400,167500,True,True,False,False,False
1380,3,1914,1950,864,864,864,1,5,1938.0,1,200,58500,True,False,False,False,True
1381,6,1970,1970,1205,2117,2117,2,7,1970.0,2,550,237500,True,False,False,False,True
1382,7,1920,1950,596,998,1762,1,8,1989.0,2,576,157000,True,False,False,False,False
1383,5,1918,2007,816,1416,1416,2,7,2007.0,2,576,112000,True,False,False,False,False
1384,6,1939,1950,560,698,1258,1,6,1939.0,1,280,105000,True,False,False,False,True
1385,4,1922,2007,796,796,1154,1,7,1922.0,1,240,125500,True,False,False,False,False
1386,7,1978,1978,1392,1392,2784,3,12,1978.0,2,564,250000,True,False,False,False,False
1387,6,1916,1950,714,1664,2526,2,10,1916.0,1,216,136000,True,False,False,False,False
1388,9,2006,2007,1746,1746,1746,2,7,2006.0,3,758,377500,False,True,True,True,False
1389,6,1941,1950,735,869,1218,1,6,2003.0,2,440,131000,True,False,False,False,True
1390,7,2000,2000,1525,1525,1525,2,6,2000.0,2,541,235000,False,True,False,False,False
1391,5,1967,1967,1584,1584,1584,2,8,1967.0,3,792,124000,True,False,False,False,True
1392,5,1967,1967,864,900,900,1,6,1967.0,1,288,123000,True,False,False,False,True
1393,6,1905,2000,482,1221,1912,2,7,2003.0,2,672,163000,True,False,False,False,True
1394,7,2006,2006,1356,1500,1500,2,6,2006.0,3,648,246578,False,True,False,False,False
1395,8,2005,2006,1094,1133,2482,2,9,2005.0,3,642,281213,False,True,False,False,False
1396,5,1948,1950,747,1687,1687,1,7,1966.0,2,572,160000,True,False,False,False,True
1397,5,1920,2004,939,939,1513,1,8,1933.0,1,180,137500,True,False,False,False,True
1398,5,1950,1982,1208,1136,1904,1,7,1950.0,1,240,138000,True,False,False,False,True
1399,6,1925,1990,976,1160,1608,2,7,1925.0,1,216,137450,True,False,False,False,False
1400,6,1929,1950,862,950,1158,1,5,1929.0,1,208,120000,True,False,False,False,True
1401,6,2004,2004,839,864,1593,2,8,2004.0,2,398,193000,True,True,False,False,True
1402,7,2006,2006,1286,1294,1294,2,6,2006.0,2,662,193879,False,True,False,False,False
1403,8,2007,2007,1485,1464,1464,2,6,2007.0,3,754,282922,False,True,False,False,False
1404,3,1915,1950,672,694,1214,1,6,1998.0,3,936,105000,True,True,False,False,True
1405,8,2004,2005,1594,1646,1646,2,5,2004.0,2,482,275000,False,True,True,False,False
1406,5,1972,2007,768,768,768,1,5,1988.0,2,396,133000,True,False,False,False,True
1407,5,1985,1985,833,833,833,1,5,,0,0,112000,True,False,False,False,True
1408,4,1910,1950,622,741,1363,1,6,1966.0,2,528,125500,True,False,False,False,True
1409,7,1986,1991,791,1236,2093,2,7,1986.0,2,542,215000,True,False,False,False,True
1410,7,2001,2001,944,944,1840,2,6,2001.0,2,622,230000,False,True,False,False,False
1411,6,1950,2005,856,1112,1668,1,6,1950.0,1,271,140000,True,False,False,False,True
1412,4,1949,1950,0,1040,1040,2,6,1956.0,2,420,90000,True,False,False,False,True
1413,8,2005,2006,1844,1844,1844,2,7,2005.0,2,620,257000,False,True,False,False,False
1414,6,1923,2000,833,1053,1848,1,8,1922.0,2,370,207000,True,False,False,False,False
1415,7,2007,2007,1386,1569,1569,2,7,2007.0,3,660,175900,False,True,False,False,False
1416,4,1885,1950,777,1246,2290,2,11,1971.0,2,560,122500,True,True,False,False,True
1417,8,1998,1998,1284,1310,2450,2,7,1998.0,3,1069,340000,False,True,False,False,False
1418,5,1963,1963,1144,1144,1144,1,6,1962.0,1,336,124000,True,False,False,False,True
1419,6,1969,1969,1844,1844,1844,2,7,1969.0,2,540,223000,False,False,False,False,False
1420,6,1968,1968,708,708,1416,2,7,1968.0,2,776,179900,True,False,False,False,True
1421,6,1977,1977,1069,1069,1069,2,4,1977.0,2,440,127500,True,False,False,False,True
1422,6,2003,2003,848,848,848,1,3,2003.0,2,420,136500,False,True,False,False,False
1423,6,1966,1966,697,1575,2201,2,8,1966.0,2,432,274970,False,False,False,False,False
1424,5,1958,1983,1024,1344,1344,1,6,1970.0,1,484,144000,True,False,False,False,True
1425,6,1959,1959,1252,1252,1252,1,7,1960.0,2,528,142000,False,False,False,False,False
1426,7,1994,1994,1223,1223,2127,2,5,1994.0,2,525,271000,False,True,False,False,False
1427,5,1945,1950,913,1048,1558,1,6,1962.0,1,288,140000,True,False,False,False,True
1428,5,1940,1992,788,804,804,1,4,1940.0,1,240,119000,True,False,False,False,False
1429,6,1981,1981,1440,1440,1440,2,7,1981.0,2,467,182900,False,False,False,False,False
1430,5,2005,2005,732,734,1838,2,7,2005.0,2,372,192140,False,True,False,False,True
1431,6,1976,1976,958,958,958,2,5,1976.0,2,440,143750,True,False,False,False,True
1432,4,1927,2007,656,968,968,2,5,1928.0,1,216,64500,True,False,False,False,True
1433,6,2000,2000,936,962,1792,2,8,2000.0,2,451,186500,True,True,False,False,True
1434,5,1977,1977,1126,1126,1126,2,5,1977.0,2,484,160000,True,False,False,False,True
1435,6,1962,2005,1319,1537,1537,1,7,1962.0,2,462,174000,False,False,False,False,False
1436,4,1971,1971,864,864,864,1,5,1974.0,2,528,120500,True,True,False,False,True
1437,8,2008,2008,1932,1932,1932,2,7,2008.0,3,774,394617,False,True,True,True,False
1438,6,1957,1996,912,1236,1236,1,6,1957.0,2,923,149700,True,False,False,False,True
1439,7,1979,1979,539,1040,1725,2,6,1979.0,2,550,197000,True,False,False,False,True
1440,6,1922,1994,588,1423,2555,2,11,1993.0,2,672,191000,True,False,True,False,True
1441,6,2004,2004,848,848,848,1,3,2004.0,2,420,149300,False,True,False,False,False
1442,10,2008,2008,1017,1026,2007,2,10,2008.0,3,812,310000,False,True,True,True,False
1443,6,1916,1950,952,952,952,1,4,1916.0,1,192,121000,True,False,False,False,False
1444,7,2004,2004,1422,1422,1422,2,7,2004.0,2,626,179600,False,True,False,False,False
1445,6,1966,1966,814,913,913,1,6,1990.0,1,240,129000,True,False,False,False,True
1446,5,1962,1962,1188,1188,1188,1,6,1962.0,1,312,157900,True,False,False,False,True
1447,8,1995,1996,1220,1220,2090,2,8,1995.0,2,556,240000,False,True,False,False,False
1448,4,1910,2000,560,796,1346,1,6,1950.0,1,384,112000,True,False,False,False,True
1449,5,1970,1970,630,630,630,1,3,,0,0,92000,True,False,False,True,False
1450,5,1974,1974,896,896,1792,2,8,,0,0,136000,True,False,False,False,True
1451,8,2008,2009,1573,1578,1578,2,7,2008.0,3,840,287090,False,True,False,True,False
1452,5,2005,2005,547,1072,1072,1,5,2005.0,2,525,145000,True,True,False,False,True
1453,5,2006,2006,1140,1140,1140,1,6,,0,0,84500,True,True,False,False,True
1454,7,2004,2005,1221,1221,1221,2,6,2004.0,2,400,185000,False,True,False,False,False
1455,6,1999,2000,953,953,1647,2,7,1999.0,2,460,175000,True,True,False,False,True
1456,6,1978,1988,1542,2073,2073,2,7,1978.0,2,500,210000,True,False,False,False,True
1457,7,1941,2006,1152,1188,2340,2,9,1941.0,1,252,266500,False,False,False,False,False
1458,5,1950,1996,1078,1078,1078,1,5,1950.0,1,240,142125,True,False,False,False,False
1459,5,1965,1965,1256,1256,1256,1,6,1965.0,1,276,147500,False,False,False,False,True
